,is_canceled
57018,1
57019,1
57020,1
57021,1
57022,1
57023,1
57024,1
57025,1
57026,1
57027,1
57028,1
57029,1
57030,1
57031,1
57032,1
57033,1
57034,1
57035,1
57036,1
57037,1
57038,1
57039,1
57040,1
57041,1
57042,1
57043,1
57044,1
57045,1
57046,1
57047,1
57048,1
57049,1
57050,1
57051,1
57052,1
57053,1
57054,1
57055,1
57056,1
57057,1
57058,1
57059,1
57060,1
57061,1
57062,1
57063,1
57064,1
57065,1
57066,1
57067,1
57068,1
57069,1
57070,1
57071,1
57072,1
57073,1
57074,1
57075,1
57076,1
57077,1
57078,1
57079,1
57080,1
57081,1
57082,1
57083,1
57084,1
57085,1
57086,1
57087,1
57088,1
57089,1
57090,1
57091,1
57092,1
57093,1
57094,1
57095,1
57096,1
57097,1
57098,1
57099,1
57100,1
57101,1
57102,1
57103,1
57104,1
57105,1
57106,1
57107,1
57108,1
57109,1
57110,1
57111,1
57112,1
57113,1
57114,1
57115,1
57116,1
57117,1
57118,1
57119,1
57120,1
57121,1
57122,1
57123,1
57124,1
57125,1
57126,1
57127,1
57128,1
57129,1
57130,1
57131,1
57132,1
57133,1
57134,1
57135,1
57136,1
57137,1
57138,1
57139,1
57140,1
57141,1
57142,1
57143,1
57144,1
57145,1
57146,1
57147,1
57148,1
57149,1
57150,1
57151,1
57152,1
57153,1
57154,1
57155,1
57156,1
57157,0
57158,1
57159,1
57160,1
57161,1
57162,1
57163,1
57164,1
57165,1
57166,1
57167,1
57168,1
57169,1
57170,1
57171,1
57172,1
57173,1
57174,1
57175,1
57176,1
57177,1
57178,1
57179,1
57180,1
57181,1
57182,1
57183,1
57184,1
57185,1
57186,1
57187,1
57188,1
57189,1
57190,1
57191,1
57192,1
57193,1
57194,1
57195,1
57196,1
57197,1
57198,1
57199,1
57200,1
57201,1
57202,1
57203,1
57204,1
57205,1
57206,1
57207,1
57208,1
57209,1
57210,1
57211,1
57212,1
57213,1
57214,1
57215,1
57216,1
57217,1
57218,1
57219,1
57220,1
57221,1
57222,1
57223,1
57224,1
57225,1
57226,1
57227,1
57228,1
57229,1
57230,1
57231,1
57232,1
57233,1
57234,1
57235,1
57236,1
57237,1
57238,1
57239,1
57240,1
57241,1
57242,1
57243,1
57244,1
57245,1
57246,1
57247,1
57248,1
57249,1
57250,1
57251,1
57252,1
57253,1
57254,1
57255,1
57256,1
57257,1
57258,1
57259,1
57260,1
57261,1
57262,1
57263,1
57264,1
57265,1
57266,1
57267,1
57268,1
57269,1
57270,1
57271,1
57272,1
57273,1
57274,1
57275,1
57276,1
57277,1
57278,1
57279,1
57280,1
57281,1
57282,1
57283,1
57284,1
57285,1
57286,1
57287,1
57288,1
57289,1
57290,1
57291,1
57292,0
57293,0
57294,0
57295,0
57296,0
57297,0
57298,0
57299,1
57300,1
57301,1
57302,1
57303,1
57304,0
57305,1
57306,0
57307,0
57308,1
57309,1
57310,1
57311,0
57312,0
57313,1
57314,1
57315,0
57316,0
57317,0
57318,0
57319,1
57320,0
57321,0
57322,0
57323,0
57324,1
57325,0
57326,1
57327,1
57328,0
57329,1
57330,1
57331,1
57332,1
57333,1
57334,1
57335,1
57336,1
57337,1
57338,1
57339,1
57340,1
57341,1
57342,1
57343,1
57344,1
57345,1
57346,1
57347,1
57348,1
57349,1
57350,1
57351,1
57352,1
57353,1
57354,1
57355,1
57356,1
57357,1
57358,1
57359,1
57360,1
57361,1
57362,1
57363,1
57364,1
57365,1
57366,1
57367,1
57368,1
57369,1
57370,1
57371,1
57372,1
57373,1
57374,1
57375,1
57376,1
57377,1
57378,1
57379,1
57380,1
57381,1
57382,1
57383,1
57384,1
57385,1
57386,1
57387,1
57388,1
57389,1
57390,1
57391,1
57392,1
57393,1
57394,1
57395,1
57396,1
57397,1
57398,1
57399,1
57400,1
57401,1
57402,1
57403,1
57404,1
57405,1
57406,1
57407,1
57408,1
57409,1
57410,1
57411,1
57412,1
57413,1
57414,1
57415,1
57416,1
57417,1
57418,1
57419,1
57420,1
57421,1
57422,1
57423,1
57424,1
57425,1
57426,1
57427,1
57428,1
57429,1
57430,0
57431,0
57432,0
57433,0
57434,1
57435,1
57436,0
57437,0
57438,1
57439,0
57440,0
57441,0
57442,1
57443,1
57444,1
57445,1
57446,1
57447,1
57448,1
57449,1
57450,0
57451,0
57452,1
57453,1
57454,1
57455,0
57456,0
57457,0
57458,1
57459,1
57460,1
57461,0
57462,0
57463,0
57464,1
57465,1
57466,0
57467,0
57468,0
57469,1
57470,1
57471,1
57472,1
57473,1
57474,1
57475,1
57476,0
57477,0
57478,1
57479,1
57480,1
57481,1
57482,1
57483,0
57484,0
57485,0
57486,1
57487,1
57488,0
57489,1
57490,1
57491,0
57492,1
57493,1
57494,1
57495,0
57496,0
57497,1
57498,1
57499,0
57500,0
57501,0
57502,1
57503,1
57504,1
57505,1
57506,1
57507,1
57508,1
57509,1
57510,0
57511,1
57512,0
57513,0
57514,1
57515,1
57516,1
57517,1
57518,1
57519,1
57520,1
57521,1
57522,1
57523,1
57524,1
57525,1
57526,1
57527,1
57528,1
57529,1
57530,1
57531,1
57532,1
57533,1
57534,1
57535,1
57536,1
57537,1
57538,1
57539,1
57540,1
57541,1
57542,1
57543,1
57544,1
57545,1
57546,1
57547,1
57548,1
57549,1
57550,1
57551,1
57552,1
57553,1
57554,0
57555,1
57556,1
57557,1
57558,1
57559,1
57560,1
57561,1
57562,1
57563,1
57564,1
57565,1
57566,1
57567,1
57568,1
57569,1
57570,1
57571,1
57572,1
57573,1
57574,1
57575,1
57576,1
57577,1
57578,1
57579,1
57580,1
57581,1
57582,1
57583,1
57584,1
57585,1
57586,1
57587,1
57588,1
57589,1
57590,1
57591,1
57592,1
57593,1
57594,1
57595,1
57596,1
57597,1
57598,1
57599,1
57600,1
57601,1
57602,1
57603,1
57604,1
57605,1
57606,1
57607,1
57608,1
57609,1
57610,1
57611,1
57612,1
57613,1
57614,1
57615,1
57616,1
57617,1
57618,1
57619,1
57620,1
57621,1
57622,1
57623,1
57624,1
57625,1
57626,1
57627,1
57628,1
57629,1
57630,1
57631,1
57632,1
57633,1
57634,1
57635,1
57636,1
57637,1
57638,1
57639,1
57640,1
57641,1
57642,1
57643,1
57644,1
57645,1
57646,1
57647,1
57648,1
57649,1
57650,1
57651,1
57652,1
57653,1
57654,1
57655,1
57656,1
57657,1
57658,1
57659,1
57660,1
57661,1
57662,1
57663,1
57664,1
57665,1
57666,1
57667,1
57668,1
57669,1
57670,1
57671,1
57672,1
57673,1
57674,1
57675,1
57676,1
57677,1
57678,1
57679,1
57680,1
57681,1
57682,1
57683,1
57684,1
57685,1
57686,1
57687,1
57688,1
57689,1
57690,1
57691,1
57692,1
57693,1
57694,1
57695,1
57696,1
57697,1
57698,1
57699,1
57700,1
57701,1
57702,1
57703,1
57704,1
57705,1
57706,0
57707,1
57708,1
57709,1
57710,1
57711,1
57712,1
57713,1
57714,1
57715,1
57716,1
57717,0
57718,1
57719,1
57720,1
57721,0
57722,1
57723,1
57724,1
57725,1
57726,1
57727,1
57728,1
57729,1
57730,1
57731,1
57732,1
57733,1
57734,1
57735,1
57736,1
57737,1
57738,1
57739,1
57740,1
57741,1
57742,1
57743,1
57744,1
57745,0
57746,1
57747,1
57748,1
57749,1
57750,1
57751,1
57752,1
57753,1
57754,1
57755,1
57756,1
57757,1
57758,1
57759,1
57760,1
57761,1
57762,1
57763,1
57764,1
57765,1
57766,1
57767,1
57768,1
57769,1
57770,1
57771,1
57772,1
57773,1
57774,1
57775,1
57776,1
57777,1
57778,1
57779,1
57780,1
57781,1
57782,1
57783,1
57784,1
57785,1
57786,1
57787,1
57788,1
57789,1
57790,1
57791,1
57792,1
57793,1
57794,1
57795,1
57796,1
57797,1
57798,1
57799,1
57800,1
57801,1
57802,1
57803,1
57804,1
57805,1
57806,1
57807,1
57808,1
57809,1
57810,1
57811,1
57812,1
57813,1
57814,1
57815,1
57816,1
57817,1
57818,1
57819,1
57820,1
57821,1
57822,1
57823,1
57824,1
57825,1
57826,1
57827,1
57828,1
57829,1
57830,1
57831,1
57832,1
57833,1
57834,1
57835,1
57836,1
57837,1
57838,1
57839,1
57840,1
57841,1
57842,1
57843,1
57844,1
57845,1
57846,1
57847,1
57848,1
57849,1
57850,1
57851,1
57852,1
57853,1
57854,1
57855,1
57856,1
57857,1
57858,1
57859,1
57860,1
57861,1
57862,1
57863,1
57864,1
57865,1
57866,1
57867,1
57868,1
57869,1
57870,1
57871,1
57872,1
57873,1
57874,1
57875,1
57876,1
57877,1
57878,1
57879,1
57880,1
57881,1
57882,1
57883,1
57884,1
57885,1
57886,1
57887,1
57888,1
57889,1
57890,1
57891,1
57892,1
57893,1
57894,1
57895,1
57896,1
57897,1
57898,1
57899,1
57900,1
57901,1
57902,1
57903,1
57904,1
57905,1
57906,1
57907,1
57908,1
57909,1
57910,1
57911,1
57912,1
57913,1
57914,1
57915,1
57916,1
57917,1
57918,1
57919,1
57920,1
57921,1
57922,1
57923,1
57924,1
57925,1
57926,1
57927,1
57928,0
57929,1
57930,1
57931,0
57932,1
57933,1
57934,1
57935,1
57936,1
57937,0
57938,1
57939,1
57940,1
57941,1
57942,1
57943,0
57944,1
57945,1
57946,1
57947,1
57948,1
57949,1
57950,1
57951,1
57952,1
57953,1
57954,1
57955,1
57956,1
57957,1
57958,1
57959,1
57960,1
57961,1
57962,1
57963,1
57964,1
57965,1
57966,1
57967,1
57968,1
57969,1
57970,1
57971,1
57972,1
57973,1
57974,1
57975,1
57976,1
57977,1
57978,1
57979,1
57980,1
57981,1
57982,1
57983,1
57984,1
57985,1
57986,1
57987,1
57988,1
57989,1
57990,1
57991,1
57992,1
57993,1
57994,1
57995,1
57996,1
57997,1
57998,1
57999,1
58000,1
58001,1
58002,1
58003,1
58004,1
58005,1
58006,1
58007,1
58008,1
58009,1
58010,1
58011,1
58012,1
58013,1
58014,1
58015,1
58016,1
58017,1
58018,1
58019,1
58020,1
58021,1
58022,1
58023,1
58024,1
58025,1
58026,1
58027,1
58028,1
58029,1
58030,1
58031,1
58032,1
58033,1
58034,1
58035,1
58036,1
58037,1
58038,1
58039,1
58040,1
58041,1
58042,1
58043,1
58044,1
58045,1
58046,1
58047,1
58048,1
58049,1
58050,1
58051,1
58052,1
58053,1
58054,1
58055,1
58056,1
58057,1
58058,1
58059,1
58060,1
58061,1
58062,1
58063,1
58064,1
58065,1
58066,1
58067,1
58068,1
58069,1
58070,1
58071,1
58072,1
58073,1
58074,1
58075,1
58076,1
58077,1
58078,1
58079,1
58080,1
58081,1
58082,1
58083,1
58084,1
58085,1
58086,1
58087,1
58088,1
58089,1
58090,1
58091,1
58092,1
58093,1
58094,1
58095,1
58096,1
58097,1
58098,1
58099,1
58100,1
58101,1
58102,1
58103,1
58104,1
58105,1
58106,1
58107,1
58108,1
58109,1
58110,1
58111,1
58112,1
58113,1
58114,1
58115,1
58116,1
58117,1
58118,1
58119,1
58120,1
58121,1
58122,1
58123,1
58124,1
58125,1
58126,1
58127,1
58128,1
58129,1
58130,1
58131,1
58132,1
58133,1
58134,1
58135,1
58136,1
58137,1
58138,1
58139,1
58140,1
58141,1
58142,1
58143,1
58144,1
58145,1
58146,1
58147,1
58148,1
58149,1
58150,1
58151,1
58152,1
58153,1
58154,1
58155,1
58156,1
58157,1
58158,1
58159,1
58160,1
58161,1
58162,1
58163,1
58164,1
58165,1
58166,1
58167,1
58168,1
58169,1
58170,1
58171,1
58172,1
58173,1
58174,1
58175,1
58176,1
58177,1
58178,1
58179,1
58180,1
58181,1
58182,1
58183,1
58184,1
58185,1
58186,1
58187,1
58188,1
58189,1
58190,1
58191,1
58192,1
58193,1
58194,1
58195,1
58196,1
58197,1
58198,1
58199,1
58200,1
58201,1
58202,1
58203,1
58204,1
58205,1
58206,1
58207,1
58208,1
58209,1
58210,1
58211,1
58212,1
58213,1
58214,1
58215,1
58216,1
58217,1
58218,1
58219,1
58220,1
58221,1
58222,1
58223,1
58224,1
58225,1
58226,1
58227,1
58228,1
58229,1
58230,1
58231,1
58232,1
58233,1
58234,1
58235,1
58236,1
58237,1
58238,1
58239,1
58240,1
58241,1
58242,1
58243,1
58244,1
58245,1
58246,1
58247,1
58248,1
58249,1
58250,1
58251,1
58252,1
58253,1
58254,1
58255,1
58256,1
58257,1
58258,1
58259,0
58260,1
58261,1
58262,1
58263,1
58264,1
58265,1
58266,1
58267,1
58268,1
58269,1
58270,1
58271,1
58272,1
58273,1
58274,1
58275,1
58276,1
58277,1
58278,1
58279,1
58280,1
58281,1
58282,1
58283,1
58284,1
58285,1
58286,1
58287,1
58288,1
58289,1
58290,1
58291,1
58292,1
58293,1
58294,1
58295,1
58296,1
58297,1
58298,1
58299,1
58300,1
58301,1
58302,1
58303,1
58304,1
58305,1
58306,1
58307,1
58308,1
58309,1
58310,1
58311,1
58312,1
58313,1
58314,1
58315,1
58316,1
58317,1
58318,1
58319,1
58320,1
58321,1
58322,1
58323,1
58324,1
58325,1
58326,1
58327,1
58328,1
58329,1
58330,1
58331,1
58332,1
58333,1
58334,1
58335,1
58336,1
58337,1
58338,1
58339,1
58340,1
58341,1
58342,1
58343,1
58344,1
58345,1
58346,1
58347,1
58348,1
58349,1
58350,1
58351,1
58352,1
58353,1
58354,1
58355,1
58356,1
58357,1
58358,1
58359,1
58360,1
58361,1
58362,1
58363,1
58364,1
58365,1
58366,1
58367,1
58368,1
58369,1
58370,1
58371,1
58372,1
58373,1
58374,1
58375,1
58376,1
58377,1
58378,1
58379,1
58380,1
58381,1
58382,1
58383,1
58384,1
58385,1
58386,1
58387,1
58388,1
58389,1
58390,1
58391,1
58392,1
58393,1
58394,1
58395,1
58396,1
58397,1
58398,1
58399,1
58400,1
58401,1
58402,1
58403,1
58404,1
58405,1
58406,1
58407,1
58408,1
58409,1
58410,1
58411,1
58412,1
58413,1
58414,1
58415,1
58416,1
58417,1
58418,1
58419,1
58420,1
58421,1
58422,1
58423,1
58424,1
58425,1
58426,1
58427,1
58428,1
58429,1
58430,1
58431,1
58432,1
58433,1
58434,1
58435,1
58436,1
58437,1
58438,1
58439,1
58440,1
58441,1
58442,1
58443,1
58444,1
58445,1
58446,1
58447,1
58448,1
58449,1
58450,1
58451,1
58452,1
58453,1
58454,1
58455,1
58456,1
58457,1
58458,1
58459,1
58460,1
58461,1
58462,1
58463,1
58464,1
58465,1
58466,1
58467,1
58468,1
58469,1
58470,1
58471,1
58472,1
58473,1
58474,1
58475,1
58476,1
58477,1
58478,1
58479,1
58480,1
58481,1
58482,1
58483,1
58484,1
58485,1
58486,1
58487,1
58488,1
58489,1
58490,1
58491,1
58492,1
58493,1
58494,1
58495,1
58496,1
58497,1
58498,1
58499,1
58500,1
58501,1
58502,1
58503,1
58504,1
58505,1
58506,1
58507,1
58508,1
58509,1
58510,1
58511,1
58512,1
58513,1
58514,1
58515,1
58516,1
58517,1
58518,1
58519,1
58520,1
58521,1
58522,1
58523,1
58524,1
58525,1
58526,1
58527,1
58528,1
58529,1
58530,1
58531,1
58532,1
58533,1
58534,1
58535,1
58536,1
58537,1
58538,1
58539,1
58540,1
58541,1
58542,1
58543,1
58544,1
58545,1
58546,1
58547,1
58548,1
58549,1
58550,1
58551,1
58552,1
58553,1
58554,1
58555,1
58556,1
58557,1
58558,1
58559,1
58560,1
58561,1
58562,1
58563,1
58564,1
58565,1
58566,1
58567,1
58568,1
58569,1
58570,1
58571,1
58572,1
58573,1
58574,1
58575,1
58576,1
58577,1
58578,1
58579,1
58580,1
58581,1
58582,1
58583,1
58584,1
58585,1
58586,1
58587,1
58588,1
58589,1
58590,1
58591,1
58592,1
58593,1
58594,1
58595,1
58596,1
58597,1
58598,1
58599,1
58600,1
58601,1
58602,1
58603,1
58604,1
58605,1
58606,1
58607,1
58608,1
58609,1
58610,1
58611,1
58612,1
58613,1
58614,1
58615,1
58616,1
58617,1
58618,1
58619,1
58620,1
58621,1
58622,1
58623,1
58624,1
58625,1
58626,1
58627,1
58628,1
58629,1
58630,1
58631,1
58632,1
58633,1
58634,1
58635,1
58636,1
58637,1
58638,1
58639,1
58640,1
58641,1
58642,1
58643,1
58644,1
58645,1
58646,1
58647,1
58648,1
58649,1
58650,1
58651,1
58652,1
58653,1
58654,1
58655,1
58656,1
58657,1
58658,1
58659,1
58660,1
58661,1
58662,1
58663,1
58664,1
58665,1
58666,1
58667,1
58668,1
58669,1
58670,1
58671,1
58672,1
58673,1
58674,1
58675,1
58676,1
58677,1
58678,1
58679,1
58680,1
58681,1
58682,1
58683,1
58684,1
58685,1
58686,1
58687,1
58688,1
58689,1
58690,1
58691,1
58692,1
58693,1
58694,1
58695,1
58696,1
58697,1
58698,1
58699,1
58700,1
58701,1
58702,1
58703,1
58704,1
58705,1
58706,1
58707,1
58708,1
58709,1
58710,1
58711,1
58712,1
58713,1
58714,1
58715,1
58716,1
58717,1
58718,1
58719,1
58720,1
58721,1
58722,1
58723,1
58724,1
58725,1
58726,1
58727,1
58728,1
58729,1
58730,1
58731,1
58732,1
58733,1
58734,1
58735,1
58736,1
58737,1
58738,1
58739,1
58740,1
58741,1
58742,1
58743,1
58744,1
58745,1
58746,1
58747,1
58748,1
58749,1
58750,1
58751,1
58752,1
58753,1
58754,1
58755,1
58756,1
58757,1
58758,1
58759,1
58760,1
58761,1
58762,1
58763,1
58764,1
58765,1
58766,1
58767,1
58768,1
58769,1
58770,1
58771,1
58772,1
58773,1
58774,1
58775,1
58776,1
58777,1
58778,1
58779,1
58780,1
58781,1
58782,1
58783,1
58784,1
58785,1
58786,1
58787,1
58788,1
58789,1
58790,1
58791,1
58792,1
58793,1
58794,1
58795,1
58796,1
58797,1
58798,1
58799,1
58800,1
58801,1
58802,1
58803,1
58804,1
58805,1
58806,1
58807,1
58808,1
58809,1
58810,1
58811,1
58812,1
58813,1
58814,1
58815,1
58816,1
58817,1
58818,1
58819,1
58820,1
58821,1
58822,1
58823,1
58824,1
58825,1
58826,1
58827,1
58828,1
58829,1
58830,1
58831,1
58832,1
58833,1
58834,1
58835,1
58836,1
58837,1
58838,1
58839,1
58840,1
58841,1
58842,1
58843,1
58844,1
58845,1
58846,1
58847,1
58848,1
58849,1
58850,1
58851,1
58852,1
58853,1
58854,1
58855,1
58856,1
58857,1
58858,1
58859,1
58860,1
58861,1
58862,1
58863,1
58864,1
58865,1
58866,1
58867,1
58868,1
58869,1
58870,1
58871,1
58872,1
58873,1
58874,1
58875,1
58876,1
58877,1
58878,1
58879,1
58880,1
58881,1
58882,1
58883,1
58884,1
58885,1
58886,1
58887,1
58888,1
58889,1
58890,1
58891,1
58892,1
58893,1
58894,1
58895,1
58896,1
58897,1
58898,1
58899,1
58900,1
58901,1
58902,1
58903,1
58904,1
58905,1
58906,1
58907,1
58908,1
58909,1
58910,1
58911,1
58912,1
58913,1
58914,1
58915,1
58916,1
58917,1
58918,1
58919,1
58920,1
58921,1
58922,1
58923,1
58924,1
58925,1
58926,1
58927,1
58928,1
58929,1
58930,1
58931,1
58932,1
58933,1
58934,1
58935,1
58936,1
58937,1
58938,1
58939,1
58940,1
58941,1
58942,1
58943,1
58944,1
58945,1
58946,1
58947,1
58948,1
58949,1
58950,1
58951,1
58952,1
58953,1
58954,1
58955,1
58956,1
58957,1
58958,1
58959,1
58960,1
58961,1
58962,1
58963,1
58964,1
58965,1
58966,1
58967,1
58968,1
58969,1
58970,1
58971,1
58972,1
58973,1
58974,1
58975,1
58976,1
58977,1
58978,0
58979,1
58980,1
58981,1
58982,1
58983,1
58984,1
58985,1
58986,1
58987,1
58988,1
58989,1
58990,1
58991,1
58992,1
58993,1
58994,1
58995,1
58996,1
58997,1
58998,1
58999,1
59000,1
59001,1
59002,1
59003,1
59004,1
59005,1
59006,1
59007,1
59008,1
59009,1
59010,1
59011,1
59012,1
59013,1
59014,1
59015,1
59016,1
59017,1
59018,1
59019,1
59020,1
59021,1
59022,1
59023,1
59024,1
59025,1
59026,1
59027,1
59028,1
59029,1
59030,1
59031,1
59032,1
59033,1
59034,1
59035,1
59036,1
59037,1
59038,1
59039,1
59040,1
59041,1
59042,1
59043,1
59044,1
59045,1
59046,1
59047,1
59048,1
59049,1
59050,1
59051,1
59052,1
59053,1
59054,1
59055,1
59056,0
59057,0
59058,1
59059,1
59060,0
59061,0
59062,1
59063,1
59064,1
59065,1
59066,1
59067,1
59068,1
59069,1
59070,1
59071,1
59072,1
59073,1
59074,1
59075,1
59076,1
59077,1
59078,1
59079,1
59080,1
59081,1
59082,1
59083,1
59084,1
59085,1
59086,1
59087,1
59088,1
59089,1
59090,1
59091,1
59092,1
59093,1
59094,1
59095,1
59096,1
59097,1
59098,1
59099,1
59100,1
59101,1
59102,1
59103,1
59104,1
59105,1
59106,1
59107,1
59108,1
59109,1
59110,1
59111,1
59112,1
59113,1
59114,1
59115,1
59116,1
59117,1
59118,1
59119,1
59120,1
59121,1
59122,1
59123,1
59124,1
59125,1
59126,1
59127,1
59128,1
59129,1
59130,1
59131,1
59132,1
59133,1
59134,1
59135,1
59136,1
59137,1
59138,1
59139,1
59140,1
59141,1
59142,1
59143,1
59144,1
59145,1
59146,0
59147,1
59148,1
59149,1
59150,1
59151,1
59152,1
59153,1
59154,0
59155,1
59156,1
59157,1
59158,1
59159,1
59160,1
59161,1
59162,1
59163,1
59164,1
59165,1
59166,1
59167,1
59168,1
59169,1
59170,1
59171,1
59172,0
59173,0
59174,1
59175,1
59176,1
59177,1
59178,1
59179,1
59180,1
59181,1
59182,1
59183,1
59184,1
59185,1
59186,1
59187,1
59188,1
59189,1
59190,1
59191,1
59192,1
59193,1
59194,1
59195,1
59196,1
59197,1
59198,1
59199,1
59200,1
59201,1
59202,1
59203,1
59204,1
59205,1
59206,1
59207,1
59208,1
59209,1
59210,1
59211,1
59212,1
59213,1
59214,1
59215,1
59216,1
59217,1
59218,1
59219,1
59220,1
59221,1
59222,1
59223,1
59224,1
59225,1
59226,1
59227,1
59228,1
59229,1
59230,1
59231,1
59232,1
59233,1
59234,1
59235,1
59236,1
59237,1
59238,1
59239,1
59240,1
59241,1
59242,1
59243,1
59244,0
59245,0
59246,0
59247,1
59248,1
59249,1
59250,1
59251,1
59252,1
59253,1
59254,1
59255,1
59256,1
59257,1
59258,1
59259,1
59260,1
59261,1
59262,1
59263,1
59264,1
59265,1
59266,1
59267,1
59268,1
59269,1
59270,1
59271,1
59272,1
59273,1
59274,1
59275,1
59276,1
59277,1
59278,1
59279,1
59280,1
59281,1
59282,1
59283,1
59284,1
59285,1
59286,1
59287,1
59288,1
59289,1
59290,1
59291,1
59292,1
59293,1
59294,0
59295,1
59296,1
59297,1
59298,1
59299,1
59300,1
59301,1
59302,1
59303,1
59304,1
59305,1
59306,1
59307,1
59308,1
59309,1
59310,1
59311,1
59312,1
59313,1
59314,1
59315,1
59316,1
59317,1
59318,1
59319,1
59320,1
59321,1
59322,1
59323,1
59324,1
59325,1
59326,1
59327,1
59328,1
59329,1
59330,1
59331,1
59332,1
59333,1
59334,1
59335,1
59336,1
59337,1
59338,1
59339,1
59340,1
59341,1
59342,1
59343,1
59344,1
59345,1
59346,1
59347,1
59348,1
59349,1
59350,1
59351,1
59352,1
59353,1
59354,1
59355,1
59356,1
59357,1
59358,1
59359,1
59360,1
59361,1
59362,1
59363,1
59364,1
59365,1
59366,1
59367,1
59368,1
59369,1
59370,1
59371,1
59372,1
59373,1
59374,1
59375,1
59376,1
59377,1
59378,1
59379,1
59380,1
59381,1
59382,1
59383,1
59384,1
59385,1
59386,1
59387,1
59388,1
59389,1
59390,1
59391,1
59392,1
59393,1
59394,1
59395,1
59396,1
59397,1
59398,1
59399,1
59400,1
59401,1
59402,1
59403,1
59404,1
59405,1
59406,1
59407,1
59408,1
59409,1
59410,1
59411,1
59412,1
59413,1
59414,1
59415,1
59416,1
59417,1
59418,1
59419,1
59420,1
59421,1
59422,1
59423,1
59424,1
59425,1
59426,1
59427,1
59428,1
59429,1
59430,1
59431,1
59432,1
59433,1
59434,1
59435,1
59436,1
59437,1
59438,1
59439,1
59440,1
59441,1
59442,1
59443,1
59444,1
59445,1
59446,1
59447,1
59448,1
59449,1
59450,1
59451,1
59452,1
59453,1
59454,1
59455,1
59456,1
59457,1
59458,1
59459,1
59460,1
59461,1
59462,1
59463,1
59464,1
59465,1
59466,1
59467,1
59468,1
59469,1
59470,1
59471,1
59472,1
59473,1
59474,1
59475,1
59476,1
59477,1
59478,1
59479,1
59480,1
59481,1
59482,1
59483,1
59484,1
59485,1
59486,1
59487,1
59488,1
59489,1
59490,1
59491,1
59492,1
59493,1
59494,1
59495,1
59496,1
59497,1
59498,1
59499,1
59500,1
59501,1
59502,1
59503,1
59504,1
59505,1
59506,1
59507,1
59508,1
59509,1
59510,1
59511,1
59512,1
59513,1
59514,1
59515,1
59516,1
59517,1
59518,1
59519,1
59520,1
59521,1
59522,1
59523,1
59524,1
59525,1
59526,1
59527,1
59528,1
59529,1
59530,1
59531,1
59532,1
59533,1
59534,1
59535,1
59536,1
59537,1
59538,1
59539,1
59540,1
59541,1
59542,1
59543,1
59544,1
59545,1
59546,1
59547,1
59548,1
59549,1
59550,1
59551,1
59552,1
59553,1
59554,1
59555,1
59556,1
59557,1
59558,1
59559,1
59560,1
59561,1
59562,1
59563,1
59564,1
59565,1
59566,1
59567,1
59568,1
59569,1
59570,1
59571,1
59572,1
59573,1
59574,1
59575,1
59576,1
59577,1
59578,1
59579,1
59580,1
59581,1
59582,1
59583,1
59584,1
59585,1
59586,1
59587,1
59588,1
59589,1
59590,1
59591,1
59592,1
59593,1
59594,1
59595,1
59596,1
59597,1
59598,1
59599,1
59600,1
59601,1
59602,1
59603,1
59604,1
59605,1
59606,1
59607,1
59608,1
59609,1
59610,1
59611,1
59612,1
59613,1
59614,1
59615,1
59616,1
59617,1
59618,1
59619,1
59620,1
59621,1
59622,1
59623,1
59624,1
59625,1
59626,1
59627,1
59628,1
59629,1
59630,1
59631,1
59632,1
59633,1
59634,1
59635,1
59636,1
59637,1
59638,1
59639,1
59640,1
59641,1
59642,1
59643,1
59644,1
59645,1
59646,1
59647,1
59648,1
59649,1
59650,1
59651,1
59652,1
59653,1
59654,1
59655,1
59656,1
59657,1
59658,1
59659,1
59660,1
59661,1
59662,1
59663,1
59664,1
59665,1
59666,1
59667,1
59668,1
59669,1
59670,1
59671,1
59672,1
59673,1
59674,1
59675,1
59676,1
59677,1
59678,1
59679,1
59680,1
59681,1
59682,1
59683,1
59684,1
59685,1
59686,1
59687,1
59688,1
59689,1
59690,1
59691,1
59692,1
59693,1
59694,1
59695,1
59696,1
59697,1
59698,1
59699,1
59700,1
59701,1
59702,1
59703,1
59704,1
59705,1
59706,1
59707,1
59708,1
59709,1
59710,1
59711,1
59712,1
59713,1
59714,1
59715,1
59716,1
59717,1
59718,1
59719,1
59720,1
59721,1
59722,1
59723,1
59724,1
59725,1
59726,1
59727,1
59728,1
59729,1
59730,1
59731,1
59732,1
59733,1
59734,1
59735,1
59736,1
59737,1
59738,1
59739,1
59740,1
59741,1
59742,1
59743,1
59744,1
59745,1
59746,1
59747,1
59748,1
59749,1
59750,1
59751,1
59752,1
59753,1
59754,1
59755,1
59756,1
59757,1
59758,1
59759,1
59760,1
59761,1
59762,1
59763,1
59764,1
59765,1
59766,1
59767,1
59768,1
59769,1
59770,1
59771,1
59772,1
59773,1
59774,1
59775,1
59776,1
59777,1
59778,1
59779,1
59780,1
59781,1
59782,1
59783,1
59784,1
59785,1
59786,1
59787,1
59788,1
59789,1
59790,1
59791,1
59792,1
59793,1
59794,1
59795,1
59796,1
59797,1
59798,1
59799,1
59800,1
59801,1
59802,1
59803,1
59804,1
59805,1
59806,1
59807,1
59808,1
59809,1
59810,1
59811,1
59812,1
59813,1
59814,1
59815,1
